"DAY_OF_MONTH","DAY_OF_WEEK","CARRIER","ORIGIN","DEST","ARR_DELAY","ARR_DEL15","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","DIV_AIRPORT_LANDINGS"
14,2,"1","49","74",65,1,0,0,0,0,65,0
15,3,"1","49","74",18,1,18,0,0,0,0,0
16,4,"1","49","74",142,1,0,0,76,0,66,0
17,5,"1","49","74",-7,0,NA,NA,NA,NA,NA,0
18,6,"1","49","74",-25,0,NA,NA,NA,NA,NA,0
19,7,"1","49","74",-35,0,NA,NA,NA,NA,NA,0
20,1,"1","49","74",-42,0,NA,NA,NA,NA,NA,0
21,2,"1","49","74",21,1,0,0,21,0,0,0
22,3,"1","49","74",-1,0,NA,NA,NA,NA,NA,0
23,4,"1","49","74",42,1,0,0,42,0,0,0
24,5,"1","49","74",161,1,0,0,0,0,161,0
25,6,"1","49","74",-29,0,NA,NA,NA,NA,NA,0
26,7,"1","49","74",66,1,0,0,0,0,66,0
27,1,"1","49","74",-11,0,NA,NA,NA,NA,NA,0
28,2,"1","49","74",715,1,227,0,22,0,466,0
29,3,"1","49","74",-7,0,NA,NA,NA,NA,NA,0
30,4,"1","49","74",-7,0,NA,NA,NA,NA,NA,0
1,3,"1","49","74",86,1,86,0,0,0,0,0
4,6,"1","49","74",-22,0,NA,NA,NA,NA,NA,0
11,6,"1","49","74",-21,0,NA,NA,NA,NA,NA,0
18,6,"1","49","74",-37,0,NA,NA,NA,NA,NA,0
25,6,"1","49","74",-18,0,NA,NA,NA,NA,NA,0
1,3,"1","49","74",18,1,18,0,0,0,0,0
2,4,"1","29","49",13,0,NA,NA,NA,NA,NA,0
3,5,"1","29","49",-14,0,NA,NA,NA,NA,NA,0
4,6,"1","29","49",-13,0,NA,NA,NA,NA,NA,0
5,7,"1","29","49",5,0,NA,NA,NA,NA,NA,0
6,1,"1","29","49",-13,0,NA,NA,NA,NA,NA,0
7,2,"1","29","49",-35,0,NA,NA,NA,NA,NA,0
8,3,"1","29","49",-8,0,NA,NA,NA,NA,NA,0
9,4,"1","29","49",-17,0,NA,NA,NA,NA,NA,0
10,5,"1","29","49",-18,0,NA,NA,NA,NA,NA,0
11,6,"1","29","49",-7,0,NA,NA,NA,NA,NA,0
12,7,"1","29","49",158,1,0,48,0,0,110,0
13,1,"1","29","49",118,1,118,0,0,0,0,0
14,2,"1","29","49",7,0,NA,NA,NA,NA,NA,0
15,3,"1","29","49",-23,0,NA,NA,NA,NA,NA,0
16,4,"1","29","49",-15,0,NA,NA,NA,NA,NA,0
17,5,"1","29","49",33,1,13,0,0,0,20,0
18,6,"1","29","49",-14,0,NA,NA,NA,NA,NA,0
19,7,"1","29","49",13,0,NA,NA,NA,NA,NA,0
20,1,"1","29","49",14,0,NA,NA,NA,NA,NA,0
21,2,"1","29","49",-12,0,NA,NA,NA,NA,NA,0
22,3,"1","29","49",-9,0,NA,NA,NA,NA,NA,0
23,4,"1","29","49",159,1,32,0,127,0,0,0
24,5,"1","29","49",-14,0,NA,NA,NA,NA,NA,0
25,6,"1","29","49",-16,0,NA,NA,NA,NA,NA,0
26,7,"1","29","49",-22,0,NA,NA,NA,NA,NA,0
27,1,"1","29","49",58,1,0,56,0,0,2,0
28,2,"1","29","49",23,1,14,0,9,0,0,0
29,3,"1","29","49",-27,0,NA,NA,NA,NA,NA,0
30,4,"1","29","49",-5,0,NA,NA,NA,NA,NA,0
1,3,"1","22","49",-6,0,NA,NA,NA,NA,NA,0
2,4,"1","22","49",242,1,0,0,0,0,242,0
3,5,"1","22","49",-13,0,NA,NA,NA,NA,NA,0
4,6,"1","22","49",41,1,0,35,6,0,0,0
5,7,"1","22","49",225,1,0,0,0,0,225,0
6,1,"1","22","49",-5,0,NA,NA,NA,NA,NA,0
7,2,"1","22","49",97,1,0,0,0,0,97,0
8,3,"1","22","49",7,0,NA,NA,NA,NA,NA,0
9,4,"1","22","49",-17,0,NA,NA,NA,NA,NA,0
10,5,"1","22","49",-11,0,NA,NA,NA,NA,NA,0
11,6,"1","22","49",2,0,NA,NA,NA,NA,NA,0
12,7,"1","22","49",38,1,2,0,8,0,28,0
13,1,"1","22","49",39,1,11,0,0,0,28,0
14,2,"1","22","49",37,1,0,16,0,0,21,0
15,3,"1","22","49",36,1,36,0,0,0,0,0
16,4,"1","22","49",20,1,5,0,6,0,9,0
17,5,"1","22","49",-9,0,NA,NA,NA,NA,NA,0
18,6,"1","22","49",-6,0,NA,NA,NA,NA,NA,0
19,7,"1","22","49",-15,0,NA,NA,NA,NA,NA,0
20,1,"1","22","49",-1,0,NA,NA,NA,NA,NA,0
21,2,"1","22","49",17,1,5,0,0,0,12,0
22,3,"1","22","49",-10,0,NA,NA,NA,NA,NA,0
23,4,"1","22","49",132,1,0,0,17,0,115,0
24,5,"1","22","49",98,1,23,0,0,0,75,0
25,6,"1","22","49",34,1,23,0,11,0,0,0
26,7,"1","22","49",-10,0,NA,NA,NA,NA,NA,0
27,1,"1","22","49",855,1,770,0,0,0,85,0
28,2,"1","22","49",48,1,0,0,6,0,42,0
29,3,"1","22","49",22,1,5,0,17,0,0,0
30,4,"1","22","49",1,0,NA,NA,NA,NA,NA,0
1,3,"1","50","49",-25,0,NA,NA,NA,NA,NA,0
2,4,"1","50","49",-16,0,NA,NA,NA,NA,NA,0
3,5,"1","50","49",-3,0,NA,NA,NA,NA,NA,0
4,6,"1","50","49",-8,0,NA,NA,NA,NA,NA,0
5,7,"1","50","49",221,1,0,0,221,0,0,0
6,1,"1","50","49",-9,0,NA,NA,NA,NA,NA,0
7,2,"1","50","49",5,0,NA,NA,NA,NA,NA,0
8,3,"1","50","49",15,1,0,0,15,0,0,0
9,4,"1","50","49",-6,0,NA,NA,NA,NA,NA,0
10,5,"1","50","49",-7,0,NA,NA,NA,NA,NA,0
11,6,"1","50","49",66,1,0,0,66,0,0,0
12,7,"1","50","49",-9,0,NA,NA,NA,NA,NA,0
13,1,"1","50","49",-17,0,NA,NA,NA,NA,NA,0
14,2,"1","50","49",-14,0,NA,NA,NA,NA,NA,0
15,3,"1","50","49",-31,0,NA,NA,NA,NA,NA,0
16,4,"1","50","49",81,1,0,0,81,0,0,0
17,5,"1","50","49",53,1,0,0,0,0,53,0
18,6,"1","50","49",-31,0,NA,NA,NA,NA,NA,0
19,7,"1","50","49",-29,0,NA,NA,NA,NA,NA,0
20,1,"1","50","49",-14,0,NA,NA,NA,NA,NA,0
21,2,"1","50","49",-9,0,NA,NA,NA,NA,NA,0
22,3,"1","50","49",41,1,0,0,20,0,21,0
23,4,"1","50","49",48,1,0,0,48,0,0,0
24,5,"1","50","49",-21,0,NA,NA,NA,NA,NA,0
25,6,"1","50","49",-19,0,NA,NA,NA,NA,NA,0
26,7,"1","50","49",-24,0,NA,NA,NA,NA,NA,0
27,1,"1","50","49",-31,0,NA,NA,NA,NA,NA,0
28,2,"1","50","49",88,1,88,0,0,0,0,0
29,3,"1","50","49",-1,0,NA,NA,NA,NA,NA,0
30,4,"1","50","49",12,0,NA,NA,NA,NA,NA,0
1,3,"1","49","59",-19,0,NA,NA,NA,NA,NA,0
2,4,"1","49","59",-10,0,NA,NA,NA,NA,NA,0
3,5,"1","49","59",-13,0,NA,NA,NA,NA,NA,0
4,6,"1","49","59",-14,0,NA,NA,NA,NA,NA,0
5,7,"1","49","59",-14,0,NA,NA,NA,NA,NA,0
6,1,"1","49","59",7,0,NA,NA,NA,NA,NA,0
7,2,"1","49","59",7,0,NA,NA,NA,NA,NA,0
8,3,"1","49","59",6,0,NA,NA,NA,NA,NA,0
9,4,"1","49","59",25,1,1,0,24,0,0,0
10,5,"1","49","59",37,1,0,0,37,0,0,0
11,6,"1","49","59",82,1,82,0,0,0,0,0
12,7,"1","49","59",-6,0,NA,NA,NA,NA,NA,0
13,1,"1","49","59",-23,0,NA,NA,NA,NA,NA,0
14,2,"1","49","59",-13,0,NA,NA,NA,NA,NA,0
15,3,"1","49","59",1,0,NA,NA,NA,NA,NA,0
16,4,"1","49","59",-21,0,NA,NA,NA,NA,NA,0
17,5,"1","49","59",1,0,NA,NA,NA,NA,NA,0
18,6,"1","49","59",-21,0,NA,NA,NA,NA,NA,0
19,7,"1","49","59",-10,0,NA,NA,NA,NA,NA,0
20,1,"1","49","59",-3,0,NA,NA,NA,NA,NA,0
21,2,"1","49","59",-7,0,NA,NA,NA,NA,NA,0
22,3,"1","49","59",-2,0,NA,NA,NA,NA,NA,0
23,4,"1","49","59",-8,0,NA,NA,NA,NA,NA,0
24,5,"1","49","59",14,0,NA,NA,NA,NA,NA,0
25,6,"1","49","59",2,0,NA,NA,NA,NA,NA,0
26,7,"1","49","59",8,0,NA,NA,NA,NA,NA,0
27,1,"1","49","59",-25,0,NA,NA,NA,NA,NA,0
28,2,"1","49","59",-10,0,NA,NA,NA,NA,NA,0
29,3,"1","49","59",0,0,NA,NA,NA,NA,NA,0
30,4,"1","49","59",2,0,NA,NA,NA,NA,NA,0
2,4,"1","53","29",140,1,0,0,140,0,0,0
3,5,"1","53","29",-1,0,NA,NA,NA,NA,NA,0
5,7,"1","53","29",230,1,0,216,14,0,0,0
6,1,"1","53","29",-18,0,NA,NA,NA,NA,NA,0
7,2,"1","53","29",13,0,NA,NA,NA,NA,NA,0
8,3,"1","53","29",18,1,0,0,18,0,0,0
9,4,"1","53","29",25,1,0,0,13,0,12,0
10,5,"1","53","29",-18,0,NA,NA,NA,NA,NA,0
12,7,"1","53","29",NA,NA,NA,NA,NA,NA,NA,1
13,1,"1","53","29",58,1,0,0,55,0,3,0
14,2,"1","53","29",18,1,0,0,0,0,18,0
15,3,"1","53","29",22,1,0,0,22,0,0,0
16,4,"1","53","29",9,0,NA,NA,NA,NA,NA,0
17,5,"1","53","29",-21,0,NA,NA,NA,NA,NA,0
19,7,"1","53","29",-9,0,NA,NA,NA,NA,NA,0
20,1,"1","53","29",-20,0,NA,NA,NA,NA,NA,0
21,2,"1","53","29",36,1,14,0,17,0,5,0
22,3,"1","53","29",13,0,NA,NA,NA,NA,NA,0
23,4,"1","53","29",87,1,0,0,37,0,50,0
24,5,"1","53","29",-3,0,NA,NA,NA,NA,NA,0
26,7,"1","53","29",-38,0,NA,NA,NA,NA,NA,0
27,1,"1","53","29",27,1,11,0,0,0,16,0
28,2,"1","53","29",80,1,0,0,80,0,0,0
29,3,"1","53","29",-22,0,NA,NA,NA,NA,NA,0
30,4,"1","53","29",-20,0,NA,NA,NA,NA,NA,0
1,3,"1","53","59",-40,0,NA,NA,NA,NA,NA,0
2,4,"1","53","59",-24,0,NA,NA,NA,NA,NA,0
3,5,"1","53","59",103,1,26,0,0,0,77,0
5,7,"1","53","59",42,1,8,0,9,0,25,0
6,1,"1","53","59",-25,0,NA,NA,NA,NA,NA,0
7,2,"1","53","59",6,0,NA,NA,NA,NA,NA,0
8,3,"1","53","59",-13,0,NA,NA,NA,NA,NA,0
9,4,"1","53","59",54,1,53,0,0,0,1,0
10,5,"1","53","59",27,1,0,0,0,0,27,0
12,7,"1","53","59",-13,0,NA,NA,NA,NA,NA,0
13,1,"1","53","59",-30,0,NA,NA,NA,NA,NA,0
14,2,"1","53","59",-38,0,NA,NA,NA,NA,NA,0
15,3,"1","53","59",24,1,24,0,0,0,0,0
16,4,"1","53","59",-16,0,NA,NA,NA,NA,NA,0
17,5,"1","53","59",39,1,0,0,0,0,39,0
19,7,"1","53","59",-43,0,NA,NA,NA,NA,NA,0
20,1,"1","53","59",-24,0,NA,NA,NA,NA,NA,0
21,2,"1","53","59",66,1,0,0,0,0,66,0
22,3,"1","53","59",-1,0,NA,NA,NA,NA,NA,0
23,4,"1","53","59",40,1,0,0,0,0,40,0
24,5,"1","53","59",35,1,0,0,30,0,5,0
26,7,"1","53","59",17,1,1,0,0,0,16,0
27,1,"1","53","59",-35,0,NA,NA,NA,NA,NA,0
28,2,"1","53","59",72,1,0,0,0,0,72,0
29,3,"1","53","59",-13,0,NA,NA,NA,NA,NA,0
30,4,"1","53","59",-33,0,NA,NA,NA,NA,NA,0
1,3,"1","59","53",-24,0,NA,NA,NA,NA,NA,0
2,4,"1","59","53",-2,0,NA,NA,NA,NA,NA,0
3,5,"1","59","53",113,1,1,0,0,0,112,0
4,6,"1","59","53",-15,0,NA,NA,NA,NA,NA,0
5,7,"1","59","53",37,1,0,0,23,0,14,0
6,1,"1","59","53",-9,0,NA,NA,NA,NA,NA,0
7,2,"1","59","53",33,1,0,0,33,0,0,0
8,3,"1","59","53",-8,0,NA,NA,NA,NA,NA,0
9,4,"1","59","53",81,1,0,0,81,0,0,0
10,5,"1","59","53",45,1,18,0,0,0,27,0
11,6,"1","59","53",64,1,0,0,33,0,31,0
12,7,"1","59","53",53,1,48,0,5,0,0,0
13,1,"1","59","53",4,0,NA,NA,NA,NA,NA,0
14,2,"1","59","53",0,0,NA,NA,NA,NA,NA,0
15,3,"1","59","53",51,1,0,0,1,0,50,0
16,4,"1","59","53",-3,0,NA,NA,NA,NA,NA,0
17,5,"1","59","53",82,1,0,68,14,0,0,0
18,6,"1","59","53",-12,0,NA,NA,NA,NA,NA,0
19,7,"1","59","53",122,1,122,0,0,0,0,0
20,1,"1","59","53",25,1,0,0,0,0,25,0
21,2,"1","59","53",82,1,0,0,82,0,0,0
22,3,"1","59","53",-2,0,NA,NA,NA,NA,NA,0
23,4,"1","59","53",68,1,0,0,68,0,0,0
24,5,"1","59","53",27,1,0,0,27,0,0,0
25,6,"1","59","53",58,1,11,0,4,0,43,0
26,7,"1","59","53",18,1,0,0,0,0,18,0
27,1,"1","59","53",-7,0,NA,NA,NA,NA,NA,0
28,2,"1","59","53",100,1,0,90,10,0,0,0
29,3,"1","59","53",-20,0,NA,NA,NA,NA,NA,0
30,4,"1","59","53",-21,0,NA,NA,NA,NA,NA,0
1,3,"1","49","59",-18,0,NA,NA,NA,NA,NA,0
5,7,"1","49","59",-4,0,NA,NA,NA,NA,NA,0
12,7,"1","49","59",-4,0,NA,NA,NA,NA,NA,0
19,7,"1","49","59",113,1,113,0,0,0,0,0
26,7,"1","49","59",-2,0,NA,NA,NA,NA,NA,0
2,4,"1","67","49",-8,0,NA,NA,NA,NA,NA,0
1,3,"1","59","49",2,0,NA,NA,NA,NA,NA,0
2,4,"1","59","49",76,1,0,0,76,0,0,0
3,5,"1","59","49",-11,0,NA,NA,NA,NA,NA,0
4,6,"1","59","49",33,1,0,0,13,0,20,0
5,7,"1","59","49",53,1,0,0,53,0,0,0
6,1,"1","59","49",-5,0,NA,NA,NA,NA,NA,0
7,2,"1","59","49",6,0,NA,NA,NA,NA,NA,0
8,3,"1","59","49",86,1,0,0,86,0,0,0
9,4,"1","59","49",74,1,0,0,74,0,0,0
10,5,"1","59","49",5,0,NA,NA,NA,NA,NA,0
11,6,"1","59","49",147,1,90,46,11,0,0,0
12,7,"1","59","49",37,1,0,0,37,0,0,0
13,1,"1","59","49",122,1,122,0,0,0,0,0
14,2,"1","59","49",0,0,NA,NA,NA,NA,NA,0
15,3,"1","59","49",39,1,0,0,0,0,39,0
16,4,"1","59","49",-14,0,NA,NA,NA,NA,NA,0
17,5,"1","59","49",25,1,0,25,0,0,0,0
18,6,"1","59","49",-9,0,NA,NA,NA,NA,NA,0
19,7,"1","59","49",120,1,70,0,2,0,48,0
20,1,"1","59","49",-10,0,NA,NA,NA,NA,NA,0
21,2,"1","59","49",76,1,0,0,76,0,0,0
22,3,"1","59","49",-4,0,NA,NA,NA,NA,NA,0
23,4,"1","59","49",33,1,33,0,0,0,0,0
24,5,"1","59","49",41,1,18,0,0,0,23,0
25,6,"1","59","49",-4,0,NA,NA,NA,NA,NA,0
26,7,"1","59","49",115,1,81,0,34,0,0,0
27,1,"1","59","49",11,0,NA,NA,NA,NA,NA,0
28,2,"1","59","49",24,1,0,0,24,0,0,0
29,3,"1","59","49",153,1,153,0,0,0,0,0
30,4,"1","59","49",14,0,NA,NA,NA,NA,NA,0
1,3,"1","29","53",-11,0,NA,NA,NA,NA,NA,0
2,4,"1","29","53",24,1,24,0,0,0,0,0
3,5,"1","29","53",2,0,NA,NA,NA,NA,NA,0
5,7,"1","29","53",0,0,NA,NA,NA,NA,NA,0
6,1,"1","29","53",-14,0,NA,NA,NA,NA,NA,0
7,2,"1","29","53",44,1,44,0,0,0,0,0
8,3,"1","29","53",-28,0,NA,NA,NA,NA,NA,0
9,4,"1","29","53",24,1,0,16,8,0,0,0
10,5,"1","29","53",-2,0,NA,NA,NA,NA,NA,0
12,7,"1","29","53",19,1,1,0,18,0,0,0
13,1,"1","29","53",4,0,NA,NA,NA,NA,NA,0
14,2,"1","29","53",58,1,37,0,21,0,0,0
15,3,"1","29","53",-12,0,NA,NA,NA,NA,NA,0
16,4,"1","29","53",-14,0,NA,NA,NA,NA,NA,0
17,5,"1","29","53",-15,0,NA,NA,NA,NA,NA,0
19,7,"1","29","53",-14,0,NA,NA,NA,NA,NA,0
20,1,"1","29","53",-3,0,NA,NA,NA,NA,NA,0
21,2,"1","29","53",13,0,NA,NA,NA,NA,NA,0
22,3,"1","29","53",-12,0,NA,NA,NA,NA,NA,0
23,4,"1","29","53",1,0,NA,NA,NA,NA,NA,0
24,5,"1","29","53",-10,0,NA,NA,NA,NA,NA,0
26,7,"1","29","53",1,0,NA,NA,NA,NA,NA,0
27,1,"1","29","53",-7,0,NA,NA,NA,NA,NA,0
28,2,"1","29","53",6,0,NA,NA,NA,NA,NA,0
29,3,"1","29","53",4,0,NA,NA,NA,NA,NA,0
30,4,"1","29","53",-17,0,NA,NA,NA,NA,NA,0
1,3,"1","53","59",22,1,0,0,22,0,0,0
2,4,"1","53","59",-7,0,NA,NA,NA,NA,NA,0
3,5,"1","53","59",4,0,NA,NA,NA,NA,NA,0
4,6,"1","53","59",-17,0,NA,NA,NA,NA,NA,0
5,7,"1","53","59",-16,0,NA,NA,NA,NA,NA,0
6,1,"1","53","59",6,0,NA,NA,NA,NA,NA,0
7,2,"1","53","59",-8,0,NA,NA,NA,NA,NA,0
8,3,"1","53","59",3,0,NA,NA,NA,NA,NA,0
9,4,"1","53","59",-8,0,NA,NA,NA,NA,NA,0
10,5,"1","53","59",8,0,NA,NA,NA,NA,NA,0
11,6,"1","53","59",-32,0,NA,NA,NA,NA,NA,0
12,7,"1","53","59",-27,0,NA,NA,NA,NA,NA,0
13,1,"1","53","59",-16,0,NA,NA,NA,NA,NA,0
14,2,"1","53","59",-33,0,NA,NA,NA,NA,NA,0
15,3,"1","53","59",-5,0,NA,NA,NA,NA,NA,0
16,4,"1","53","59",0,0,NA,NA,NA,NA,NA,0
17,5,"1","53","59",-19,0,NA,NA,NA,NA,NA,0
18,6,"1","53","59",-28,0,NA,NA,NA,NA,NA,0
19,7,"1","53","59",-22,0,NA,NA,NA,NA,NA,0
20,1,"1","53","59",-25,0,NA,NA,NA,NA,NA,0
21,2,"1","53","59",-19,0,NA,NA,NA,NA,NA,0
22,3,"1","53","59",-9,0,NA,NA,NA,NA,NA,0
23,4,"1","53","59",0,0,NA,NA,NA,NA,NA,0
24,5,"1","53","59",28,1,26,0,2,0,0,0
25,6,"1","53","59",-37,0,NA,NA,NA,NA,NA,0
26,7,"1","53","59",-22,0,NA,NA,NA,NA,NA,0
27,1,"1","53","59",12,0,NA,NA,NA,NA,NA,0
28,2,"1","53","59",-33,0,NA,NA,NA,NA,NA,0
29,3,"1","53","59",-7,0,NA,NA,NA,NA,NA,0
30,4,"1","53","59",7,0,NA,NA,NA,NA,NA,0
1,3,"1","56","53",9,0,NA,NA,NA,NA,NA,0
2,4,"1","56","53",2,0,NA,NA,NA,NA,NA,0
3,5,"1","56","53",-9,0,NA,NA,NA,NA,NA,0
4,6,"1","56","53",-18,0,NA,NA,NA,NA,NA,0
5,7,"1","56","53",88,1,0,77,0,0,11,0
6,1,"1","56","53",9,0,NA,NA,NA,NA,NA,0
7,2,"1","56","53",151,1,0,0,151,0,0,0
8,3,"1","56","53",19,1,0,0,8,0,11,0
9,4,"1","56","53",43,1,0,0,41,0,2,0
10,5,"1","56","53",39,1,0,21,0,0,18,0
11,6,"1","56","53",53,1,53,0,0,0,0,0
12,7,"1","56","53",30,1,0,22,8,0,0,0
13,1,"1","56","53",21,1,0,0,21,0,0,0
14,2,"1","56","53",190,1,0,178,0,0,12,0
15,3,"1","56","53",39,1,0,0,0,0,39,0
16,4,"1","56","53",-20,0,NA,NA,NA,NA,NA,0
17,5,"1","56","53",32,1,0,0,14,0,18,0
18,6,"1","56","53",36,1,0,0,10,0,26,0
19,7,"1","56","53",-5,0,NA,NA,NA,NA,NA,0
20,1,"1","56","53",-15,0,NA,NA,NA,NA,NA,0
21,2,"1","56","53",82,1,0,0,23,0,59,0
22,3,"1","56","53",17,1,0,0,0,0,17,0
23,4,"1","56","53",116,1,0,0,116,0,0,0
24,5,"1","56","53",42,1,0,0,42,0,0,0
25,6,"1","56","53",-1,0,NA,NA,NA,NA,NA,0
26,7,"1","56","53",84,1,0,5,0,0,79,0
27,1,"1","56","53",-8,0,NA,NA,NA,NA,NA,0
28,2,"1","56","53",177,1,0,0,177,0,0,0
29,3,"1","56","53",-10,0,NA,NA,NA,NA,NA,0
30,4,"1","56","53",-9,0,NA,NA,NA,NA,NA,0
1,3,"1","49","68",41,1,41,0,0,0,0,0
2,4,"1","49","68",1,0,NA,NA,NA,NA,NA,0
3,5,"1","49","68",-4,0,NA,NA,NA,NA,NA,0
4,6,"1","49","68",0,0,NA,NA,NA,NA,NA,0
5,7,"1","49","68",-12,0,NA,NA,NA,NA,NA,0
6,1,"1","49","68",-2,0,NA,NA,NA,NA,NA,0
7,2,"1","49","68",-9,0,NA,NA,NA,NA,NA,0
8,3,"1","49","68",8,0,NA,NA,NA,NA,NA,0
9,4,"1","49","68",-8,0,NA,NA,NA,NA,NA,0
10,5,"1","49","68",-7,0,NA,NA,NA,NA,NA,0
11,6,"1","49","68",5,0,NA,NA,NA,NA,NA,0
12,7,"1","49","68",8,0,NA,NA,NA,NA,NA,0
13,1,"1","49","68",-4,0,NA,NA,NA,NA,NA,0
14,2,"1","49","68",74,1,74,0,0,0,0,0
15,3,"1","49","68",89,1,0,0,20,0,69,0
16,4,"1","49","68",32,1,4,0,24,0,4,0
17,5,"1","49","68",6,0,NA,NA,NA,NA,NA,0
18,6,"1","49","68",10,0,NA,NA,NA,NA,NA,0
19,7,"1","49","68",-2,0,NA,NA,NA,NA,NA,0
20,1,"1","49","68",17,1,0,0,17,0,0,0
21,2,"1","49","68",-3,0,NA,NA,NA,NA,NA,0
22,3,"1","49","68",17,1,2,0,15,0,0,0
23,4,"1","49","68",19,1,0,0,16,0,3,0
24,5,"1","49","68",12,0,NA,NA,NA,NA,NA,0
25,6,"1","49","68",7,0,NA,NA,NA,NA,NA,0
26,7,"1","49","68",11,0,NA,NA,NA,NA,NA,0
27,1,"1","49","68",10,0,NA,NA,NA,NA,NA,0
28,2,"1","49","68",33,1,16,0,10,0,7,0
29,3,"1","49","68",7,0,NA,NA,NA,NA,NA,0
30,4,"1","49","68",21,1,5,0,1,0,15,0
1,3,"1","29","49",-1,0,NA,NA,NA,NA,NA,0
1,3,"1","49","59",6,0,NA,NA,NA,NA,NA,0
2,4,"1","49","59",-39,0,NA,NA,NA,NA,NA,0
3,5,"1","49","59",1,0,NA,NA,NA,NA,NA,0
4,6,"1","49","59",-17,0,NA,NA,NA,NA,NA,0
5,7,"1","49","59",-5,0,NA,NA,NA,NA,NA,0
6,1,"1","49","59",12,0,NA,NA,NA,NA,NA,0
7,2,"1","49","59",-17,0,NA,NA,NA,NA,NA,0
8,3,"1","49","59",145,1,98,0,47,0,0,0
9,4,"1","49","59",0,0,NA,NA,NA,NA,NA,0
10,5,"1","49","59",43,1,43,0,0,0,0,0
11,6,"1","49","59",-20,0,NA,NA,NA,NA,NA,0
12,7,"1","49","59",-25,0,NA,NA,NA,NA,NA,0
13,1,"1","49","59",-8,0,NA,NA,NA,NA,NA,0
14,2,"1","49","59",-31,0,NA,NA,NA,NA,NA,0
15,3,"1","49","59",-30,0,NA,NA,NA,NA,NA,0
16,4,"1","49","59",-12,0,NA,NA,NA,NA,NA,0
17,5,"1","49","59",-12,0,NA,NA,NA,NA,NA,0
18,6,"1","49","59",-6,0,NA,NA,NA,NA,NA,0
19,7,"1","49","59",-26,0,NA,NA,NA,NA,NA,0
20,1,"1","49","59",-38,0,NA,NA,NA,NA,NA,0
21,2,"1","49","59",-21,0,NA,NA,NA,NA,NA,0
22,3,"1","49","59",-23,0,NA,NA,NA,NA,NA,0
23,4,"1","49","59",102,1,91,0,11,0,0,0
24,5,"1","49","59",-6,0,NA,NA,NA,NA,NA,0
25,6,"1","49","59",114,1,17,0,28,0,69,0
26,7,"1","49","59",-23,0,NA,NA,NA,NA,NA,0
27,1,"1","49","59",-7,0,NA,NA,NA,NA,NA,0
28,2,"1","49","59",5,0,NA,NA,NA,NA,NA,0
29,3,"1","49","59",-8,0,NA,NA,NA,NA,NA,0
30,4,"1","49","59",-28,0,NA,NA,NA,NA,NA,0
1,3,"1","59","53",-18,0,NA,NA,NA,NA,NA,0
2,4,"1","59","53",-12,0,NA,NA,NA,NA,NA,0
3,5,"1","59","53",50,1,17,0,23,0,10,0
4,6,"1","59","53",-18,0,NA,NA,NA,NA,NA,0
5,7,"1","59","53",14,0,NA,NA,NA,NA,NA,0
6,1,"1","59","53",-31,0,NA,NA,NA,NA,NA,0
7,2,"1","59","53",20,1,20,0,0,0,0,0
1,3,"1","59","53",-4,0,NA,NA,NA,NA,NA,0
2,4,"1","59","53",1,0,NA,NA,NA,NA,NA,0
3,5,"1","59","53",7,0,NA,NA,NA,NA,NA,0
4,6,"1","59","53",126,1,21,0,0,0,105,0
5,7,"1","59","53",-6,0,NA,NA,NA,NA,NA,0
6,1,"1","59","53",-25,0,NA,NA,NA,NA,NA,0
7,2,"1","59","53",14,0,NA,NA,NA,NA,NA,0
8,3,"1","59","53",0,0,NA,NA,NA,NA,NA,0
9,4,"1","59","53",7,0,NA,NA,NA,NA,NA,0
10,5,"1","59","53",-5,0,NA,NA,NA,NA,NA,0
11,6,"1","59","53",-10,0,NA,NA,NA,NA,NA,0
12,7,"1","59","53",-12,0,NA,NA,NA,NA,NA,0
13,1,"1","59","53",30,1,20,0,0,0,10,0
14,2,"1","59","53",-13,0,NA,NA,NA,NA,NA,0
15,3,"1","59","53",-12,0,NA,NA,NA,NA,NA,0
16,4,"1","59","53",49,1,0,0,48,0,1,0
17,5,"1","59","53",-11,0,NA,NA,NA,NA,NA,0
18,6,"1","59","53",179,1,0,149,30,0,0,0
19,7,"1","59","53",33,1,6,0,18,0,9,0
20,1,"1","59","53",-14,0,NA,NA,NA,NA,NA,0
21,2,"1","59","53",35,1,0,0,35,0,0,0
22,3,"1","59","53",-15,0,NA,NA,NA,NA,NA,0
23,4,"1","59","53",87,1,0,0,87,0,0,0
24,5,"1","59","53",-6,0,NA,NA,NA,NA,NA,0
25,6,"1","59","53",-8,0,NA,NA,NA,NA,NA,0
26,7,"1","59","53",11,0,NA,NA,NA,NA,NA,0
27,1,"1","59","53",-20,0,NA,NA,NA,NA,NA,0
28,2,"1","59","53",-7,0,NA,NA,NA,NA,NA,0
29,3,"1","59","53",-17,0,NA,NA,NA,NA,NA,0
30,4,"1","59","53",-7,0,NA,NA,NA,NA,NA,0
1,3,"1","59","53",13,0,NA,NA,NA,NA,NA,0
2,4,"1","59","53",38,1,7,0,0,0,31,0
3,5,"1","59","53",-11,0,NA,NA,NA,NA,NA,0
4,6,"1","59","53",41,1,41,0,0,0,0,0
5,7,"1","59","53",200,1,0,0,24,0,176,0
6,1,"1","59","53",-25,0,NA,NA,NA,NA,NA,0
