"DAY_OF_MONTH","DAY_OF_WEEK","CARRIER","ORIGIN","DEST","ARR_DELAY","ARR_DEL15","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","DIV_AIRPORT_LANDINGS"
1,3,"B6","SEA","JFK",-5,0,NA,NA,NA,NA,NA,0
2,4,"B6","SEA","JFK",38,1,13,0,0,0,25,0
3,5,"B6","SEA","JFK",-23,0,NA,NA,NA,NA,NA,0
5,7,"B6","SEA","JFK",155,1,0,0,109,0,46,0
6,1,"B6","SEA","JFK",-21,0,NA,NA,NA,NA,NA,0
7,2,"B6","SEA","JFK",-7,0,NA,NA,NA,NA,NA,0
8,3,"B6","SEA","JFK",-1,0,NA,NA,NA,NA,NA,0
9,4,"B6","SEA","JFK",29,1,0,0,0,0,29,0
10,5,"B6","SEA","JFK",7,0,NA,NA,NA,NA,NA,0
12,7,"B6","SEA","JFK",-15,0,NA,NA,NA,NA,NA,0
13,1,"B6","SEA","JFK",0,0,NA,NA,NA,NA,NA,0
14,2,"B6","SEA","JFK",8,0,NA,NA,NA,NA,NA,0
15,3,"B6","SEA","JFK",37,1,10,0,0,0,27,0
16,4,"B6","SEA","JFK",108,1,0,0,38,0,70,0
17,5,"B6","SEA","JFK",-15,0,NA,NA,NA,NA,NA,0
19,7,"B6","SEA","JFK",-9,0,NA,NA,NA,NA,NA,0
20,1,"B6","SEA","JFK",6,0,NA,NA,NA,NA,NA,0
21,2,"B6","SEA","JFK",99,1,0,0,2,0,97,0
22,3,"B6","SEA","JFK",-9,0,NA,NA,NA,NA,NA,0
23,4,"B6","SEA","JFK",118,1,31,0,11,0,76,0
24,5,"B6","SEA","JFK",-22,0,NA,NA,NA,NA,NA,0
26,7,"B6","SEA","JFK",11,0,NA,NA,NA,NA,NA,0
27,1,"B6","SEA","JFK",-9,0,NA,NA,NA,NA,NA,0
28,2,"B6","SEA","JFK",90,1,0,80,10,0,0,0
29,3,"B6","SEA","JFK",-3,0,NA,NA,NA,NA,NA,0
30,4,"B6","SEA","JFK",-36,0,NA,NA,NA,NA,NA,0
1,3,"B6","JFK","JAX",73,1,73,0,0,0,0,0
2,4,"B6","JFK","JAX",-11,0,NA,NA,NA,NA,NA,0
3,5,"B6","JFK","JAX",27,1,18,0,9,0,0,0
4,6,"B6","JFK","JAX",12,0,NA,NA,NA,NA,NA,0
5,7,"B6","JFK","JAX",-4,0,NA,NA,NA,NA,NA,0
6,1,"B6","JFK","JAX",-4,0,NA,NA,NA,NA,NA,0
7,2,"B6","JFK","JAX",91,1,71,0,20,0,0,0
8,3,"B6","JFK","JAX",6,0,NA,NA,NA,NA,NA,0
9,4,"B6","JFK","JAX",-1,0,NA,NA,NA,NA,NA,0
10,5,"B6","JFK","JAX",-12,0,NA,NA,NA,NA,NA,0
11,6,"B6","JFK","JAX",-1,0,NA,NA,NA,NA,NA,0
12,7,"B6","JFK","JAX",1,0,NA,NA,NA,NA,NA,0
13,1,"B6","JFK","JAX",-26,0,NA,NA,NA,NA,NA,0
14,2,"B6","JFK","JAX",-24,0,NA,NA,NA,NA,NA,0
15,3,"B6","JFK","JAX",-16,0,NA,NA,NA,NA,NA,0
16,4,"B6","JFK","JAX",-6,0,NA,NA,NA,NA,NA,0
17,5,"B6","JFK","JAX",20,1,0,0,20,0,0,0
18,6,"B6","JFK","JAX",-22,0,NA,NA,NA,NA,NA,0
19,7,"B6","JFK","JAX",-31,0,NA,NA,NA,NA,NA,0
20,1,"B6","JFK","JAX",262,1,262,0,0,0,0,0
21,2,"B6","JFK","JAX",63,1,0,0,63,0,0,0
22,3,"B6","JFK","JAX",2,0,NA,NA,NA,NA,NA,0
23,4,"B6","JFK","JAX",48,1,2,0,16,0,30,0
24,5,"B6","JFK","JAX",-3,0,NA,NA,NA,NA,NA,0
25,6,"B6","JFK","JAX",-5,0,NA,NA,NA,NA,NA,0
26,7,"B6","JFK","JAX",-19,0,NA,NA,NA,NA,NA,0
27,1,"B6","JFK","JAX",-12,0,NA,NA,NA,NA,NA,0
28,2,"B6","JFK","JAX",35,1,18,0,13,0,4,0
29,3,"B6","JFK","JAX",28,1,0,0,11,0,17,0
30,4,"B6","JFK","JAX",1,0,NA,NA,NA,NA,NA,0
1,3,"B6","JAX","JFK",50,1,0,0,0,0,50,0
2,4,"B6","JAX","JFK",70,1,0,0,70,0,0,0
3,5,"B6","JAX","JFK",18,1,1,0,0,0,17,0
4,6,"B6","JAX","JFK",4,0,NA,NA,NA,NA,NA,0
5,7,"B6","JAX","JFK",228,1,0,0,228,0,0,0
6,1,"B6","JAX","JFK",-21,0,NA,NA,NA,NA,NA,0
7,2,"B6","JAX","JFK",70,1,14,0,0,0,56,0
8,3,"B6","JAX","JFK",131,1,0,0,128,0,3,0
9,4,"B6","JAX","JFK",80,1,0,0,80,0,0,0
10,5,"B6","JAX","JFK",-11,0,NA,NA,NA,NA,NA,0
11,6,"B6","JAX","JFK",60,1,0,0,60,0,0,0
12,7,"B6","JAX","JFK",108,1,0,0,108,0,0,0
13,1,"B6","JAX","JFK",-21,0,NA,NA,NA,NA,NA,0
14,2,"B6","JAX","JFK",-20,0,NA,NA,NA,NA,NA,0
15,3,"B6","JAX","JFK",8,0,NA,NA,NA,NA,NA,0
16,4,"B6","JAX","JFK",84,1,0,0,84,0,0,0
17,5,"B6","JAX","JFK",234,1,0,0,215,0,19,0
18,6,"B6","JAX","JFK",-7,0,NA,NA,NA,NA,NA,0
19,7,"B6","JAX","JFK",-12,0,NA,NA,NA,NA,NA,0
20,1,"B6","JAX","JFK",293,1,37,0,0,0,256,0
21,2,"B6","JAX","JFK",95,1,10,0,23,0,62,0
22,3,"B6","JAX","JFK",17,1,15,0,1,0,1,0
23,4,"B6","JAX","JFK",184,1,0,0,137,0,47,0
24,5,"B6","JAX","JFK",-6,0,NA,NA,NA,NA,NA,0
25,6,"B6","JAX","JFK",-12,0,NA,NA,NA,NA,NA,0
26,7,"B6","JAX","JFK",56,1,22,0,34,0,0,0
27,1,"B6","JAX","JFK",-6,0,NA,NA,NA,NA,NA,0
28,2,"B6","JAX","JFK",176,1,0,0,142,0,34,0
29,3,"B6","JAX","JFK",24,1,6,0,0,0,18,0
30,4,"B6","JAX","JFK",-13,0,NA,NA,NA,NA,NA,0
1,3,"B6","JFK","MCO",-7,0,NA,NA,NA,NA,NA,0
2,4,"B6","JFK","MCO",23,1,23,0,0,0,0,0
3,5,"B6","JFK","MCO",-27,0,NA,NA,NA,NA,NA,0
4,6,"B6","JFK","MCO",18,1,18,0,0,0,0,0
5,7,"B6","JFK","MCO",-14,0,NA,NA,NA,NA,NA,0
6,1,"B6","JFK","MCO",2,0,NA,NA,NA,NA,NA,0
7,2,"B6","JFK","MCO",-10,0,NA,NA,NA,NA,NA,0
8,3,"B6","JFK","MCO",-7,0,NA,NA,NA,NA,NA,0
9,4,"B6","JFK","MCO",7,0,NA,NA,NA,NA,NA,0
10,5,"B6","JFK","MCO",7,0,NA,NA,NA,NA,NA,0
11,6,"B6","JFK","MCO",-18,0,NA,NA,NA,NA,NA,0
12,7,"B6","JFK","MCO",-34,0,NA,NA,NA,NA,NA,0
13,1,"B6","JFK","MCO",-8,0,NA,NA,NA,NA,NA,0
14,2,"B6","JFK","MCO",-18,0,NA,NA,NA,NA,NA,0
15,3,"B6","JFK","MCO",2,0,NA,NA,NA,NA,NA,0
16,4,"B6","JFK","MCO",13,0,NA,NA,NA,NA,NA,0
17,5,"B6","JFK","MCO",-6,0,NA,NA,NA,NA,NA,0
18,6,"B6","JFK","MCO",-21,0,NA,NA,NA,NA,NA,0
19,7,"B6","JFK","MCO",-2,0,NA,NA,NA,NA,NA,0
20,1,"B6","JFK","MCO",-33,0,NA,NA,NA,NA,NA,0
21,2,"B6","JFK","MCO",22,1,0,0,22,0,0,0
22,3,"B6","JFK","MCO",19,1,1,0,0,0,18,0
23,4,"B6","JFK","MCO",105,1,3,0,41,0,61,0
24,5,"B6","JFK","MCO",-3,0,NA,NA,NA,NA,NA,0
25,6,"B6","JFK","MCO",-36,0,NA,NA,NA,NA,NA,0
26,7,"B6","JFK","MCO",58,1,12,0,36,0,10,0
27,1,"B6","JFK","MCO",-8,0,NA,NA,NA,NA,NA,0
28,2,"B6","JFK","MCO",-22,0,NA,NA,NA,NA,NA,0
29,3,"B6","JFK","MCO",1,0,NA,NA,NA,NA,NA,0
30,4,"B6","JFK","MCO",24,1,2,0,0,0,22,0
1,3,"B6","ROC","JFK",-19,0,NA,NA,NA,NA,NA,0
2,4,"B6","ROC","JFK",-34,0,NA,NA,NA,NA,NA,0
3,5,"B6","ROC","JFK",-35,0,NA,NA,NA,NA,NA,0
5,7,"B6","ROC","JFK",2,0,NA,NA,NA,NA,NA,0
6,1,"B6","ROC","JFK",-6,0,NA,NA,NA,NA,NA,0
7,2,"B6","ROC","JFK",-14,0,NA,NA,NA,NA,NA,0
8,3,"B6","ROC","JFK",-26,0,NA,NA,NA,NA,NA,0
9,4,"B6","ROC","JFK",-3,0,NA,NA,NA,NA,NA,0
10,5,"B6","ROC","JFK",11,0,NA,NA,NA,NA,NA,0
12,7,"B6","ROC","JFK",21,1,7,0,0,0,14,0
13,1,"B6","ROC","JFK",-15,0,NA,NA,NA,NA,NA,0
14,2,"B6","ROC","JFK",-35,0,NA,NA,NA,NA,NA,0
15,3,"B6","ROC","JFK",-5,0,NA,NA,NA,NA,NA,0
16,4,"B6","ROC","JFK",60,1,0,0,15,0,45,0
17,5,"B6","ROC","JFK",-1,0,NA,NA,NA,NA,NA,0
18,6,"B6","ROC","JFK",0,0,NA,NA,NA,NA,NA,0
19,7,"B6","ROC","JFK",-9,0,NA,NA,NA,NA,NA,0
20,1,"B6","ROC","JFK",-28,0,NA,NA,NA,NA,NA,0
21,2,"B6","ROC","JFK",4,0,NA,NA,NA,NA,NA,0
22,3,"B6","ROC","JFK",-26,0,NA,NA,NA,NA,NA,0
23,4,"B6","ROC","JFK",27,1,0,0,0,0,27,0
24,5,"B6","ROC","JFK",-24,0,NA,NA,NA,NA,NA,0
25,6,"B6","ROC","JFK",-20,0,NA,NA,NA,NA,NA,0
26,7,"B6","ROC","JFK",-12,0,NA,NA,NA,NA,NA,0
27,1,"B6","ROC","JFK",-21,0,NA,NA,NA,NA,NA,0
28,2,"B6","ROC","JFK",-11,0,NA,NA,NA,NA,NA,0
29,3,"B6","ROC","JFK",12,0,NA,NA,NA,NA,NA,0
30,4,"B6","ROC","JFK",-15,0,NA,NA,NA,NA,NA,0
1,3,"B6","JFK","ROC",-20,0,NA,NA,NA,NA,NA,0
2,4,"B6","JFK","ROC",33,1,33,0,0,0,0,0
3,5,"B6","JFK","ROC",-11,0,NA,NA,NA,NA,NA,0
4,6,"B6","JFK","ROC",-17,0,NA,NA,NA,NA,NA,0
5,7,"B6","JFK","ROC",NA,NA,NA,NA,NA,NA,NA,0
6,1,"B6","JFK","ROC",-17,0,NA,NA,NA,NA,NA,0
7,2,"B6","JFK","ROC",19,1,0,0,8,0,11,0
8,3,"B6","JFK","ROC",57,1,16,0,0,0,41,0
9,4,"B6","JFK","ROC",41,1,3,0,0,0,38,0
10,5,"B6","JFK","ROC",2,0,NA,NA,NA,NA,NA,0
11,6,"B6","JFK","ROC",-1,0,NA,NA,NA,NA,NA,0
12,7,"B6","JFK","ROC",63,1,9,0,0,0,54,0
13,1,"B6","JFK","ROC",12,0,NA,NA,NA,NA,NA,0
14,2,"B6","JFK","ROC",-6,0,NA,NA,NA,NA,NA,0
15,3,"B6","JFK","ROC",-13,0,NA,NA,NA,NA,NA,0
16,4,"B6","JFK","ROC",19,1,19,0,0,0,0,0
17,5,"B6","JFK","ROC",-8,0,NA,NA,NA,NA,NA,0
18,6,"B6","JFK","ROC",-17,0,NA,NA,NA,NA,NA,0
19,7,"B6","JFK","ROC",-4,0,NA,NA,NA,NA,NA,0
20,1,"B6","JFK","ROC",-5,0,NA,NA,NA,NA,NA,0
21,2,"B6","JFK","ROC",53,1,39,0,14,0,0,0
22,3,"B6","JFK","ROC",1,0,NA,NA,NA,NA,NA,0
23,4,"B6","JFK","ROC",195,1,35,0,0,0,160,0
24,5,"B6","JFK","ROC",29,1,25,0,4,0,0,0
25,6,"B6","JFK","ROC",-4,0,NA,NA,NA,NA,NA,0
26,7,"B6","JFK","ROC",0,0,NA,NA,NA,NA,NA,0
27,1,"B6","JFK","ROC",67,1,4,0,0,0,63,0
28,2,"B6","JFK","ROC",80,1,0,0,80,0,0,0
29,3,"B6","JFK","ROC",10,0,NA,NA,NA,NA,NA,0
30,4,"B6","JFK","ROC",7,0,NA,NA,NA,NA,NA,0
1,3,"B6","MCO","JFK",-10,0,NA,NA,NA,NA,NA,0
2,4,"B6","MCO","JFK",-17,0,NA,NA,NA,NA,NA,0
3,5,"B6","MCO","JFK",-8,0,NA,NA,NA,NA,NA,0
4,6,"B6","MCO","JFK",-21,0,NA,NA,NA,NA,NA,0
5,7,"B6","MCO","JFK",17,1,0,0,17,0,0,0
6,1,"B6","MCO","JFK",-6,0,NA,NA,NA,NA,NA,0
7,2,"B6","MCO","JFK",-27,0,NA,NA,NA,NA,NA,0
8,3,"B6","MCO","JFK",-15,0,NA,NA,NA,NA,NA,0
9,4,"B6","MCO","JFK",-8,0,NA,NA,NA,NA,NA,0
10,5,"B6","MCO","JFK",-3,0,NA,NA,NA,NA,NA,0
11,6,"B6","MCO","JFK",6,0,NA,NA,NA,NA,NA,0
12,7,"B6","MCO","JFK",-11,0,NA,NA,NA,NA,NA,0
13,1,"B6","MCO","JFK",-15,0,NA,NA,NA,NA,NA,0
14,2,"B6","MCO","JFK",-14,0,NA,NA,NA,NA,NA,0
15,3,"B6","MCO","JFK",-11,0,NA,NA,NA,NA,NA,0
16,4,"B6","MCO","JFK",28,1,13,0,15,0,0,0
17,5,"B6","MCO","JFK",-21,0,NA,NA,NA,NA,NA,0
18,6,"B6","MCO","JFK",-5,0,NA,NA,NA,NA,NA,0
19,7,"B6","MCO","JFK",3,0,NA,NA,NA,NA,NA,0
20,1,"B6","MCO","JFK",-6,0,NA,NA,NA,NA,NA,0
21,2,"B6","MCO","JFK",-10,0,NA,NA,NA,NA,NA,0
22,3,"B6","MCO","JFK",-12,0,NA,NA,NA,NA,NA,0
23,4,"B6","MCO","JFK",46,1,0,0,46,0,0,0
24,5,"B6","MCO","JFK",-14,0,NA,NA,NA,NA,NA,0
25,6,"B6","MCO","JFK",1,0,NA,NA,NA,NA,NA,0
26,7,"B6","MCO","JFK",5,0,NA,NA,NA,NA,NA,0
27,1,"B6","MCO","JFK",-10,0,NA,NA,NA,NA,NA,0
28,2,"B6","MCO","JFK",-1,0,NA,NA,NA,NA,NA,0
29,3,"B6","MCO","JFK",-13,0,NA,NA,NA,NA,NA,0
30,4,"B6","MCO","JFK",-25,0,NA,NA,NA,NA,NA,0
16,4,"B6","BUF","LAX",-9,0,NA,NA,NA,NA,NA,0
17,5,"B6","BUF","LAX",-32,0,NA,NA,NA,NA,NA,0
18,6,"B6","BUF","LAX",NA,NA,NA,NA,NA,NA,NA,0
19,7,"B6","BUF","LAX",-21,0,NA,NA,NA,NA,NA,0
20,1,"B6","BUF","LAX",-27,0,NA,NA,NA,NA,NA,0
17,5,"B6","JFK","LAS",-28,0,NA,NA,NA,NA,NA,0
18,6,"B6","JFK","LAS",9,0,NA,NA,NA,NA,NA,0
19,7,"B6","JFK","LAS",-34,0,NA,NA,NA,NA,NA,0
20,1,"B6","JFK","LAS",-29,0,NA,NA,NA,NA,NA,0
21,2,"B6","JFK","LAS",11,0,NA,NA,NA,NA,NA,0
22,3,"B6","JFK","LAS",-14,0,NA,NA,NA,NA,NA,0
23,4,"B6","JFK","LAS",12,0,NA,NA,NA,NA,NA,0
24,5,"B6","JFK","LAS",-15,0,NA,NA,NA,NA,NA,0
25,6,"B6","JFK","LAS",-22,0,NA,NA,NA,NA,NA,0
26,7,"B6","JFK","LAS",-37,0,NA,NA,NA,NA,NA,0
27,1,"B6","JFK","LAS",-9,0,NA,NA,NA,NA,NA,0
28,2,"B6","JFK","LAS",-3,0,NA,NA,NA,NA,NA,0
29,3,"B6","JFK","LAS",19,1,12,0,7,0,0,0
30,4,"B6","JFK","LAS",1,0,NA,NA,NA,NA,NA,0
1,3,"B6","JFK","LGB",-50,0,NA,NA,NA,NA,NA,0
2,4,"B6","JFK","LGB",-23,0,NA,NA,NA,NA,NA,0
3,5,"B6","JFK","LGB",-31,0,NA,NA,NA,NA,NA,0
4,6,"B6","JFK","LGB",-48,0,NA,NA,NA,NA,NA,0
5,7,"B6","JFK","LGB",-6,0,NA,NA,NA,NA,NA,0
6,1,"B6","JFK","LGB",-10,0,NA,NA,NA,NA,NA,0
7,2,"B6","JFK","LGB",-39,0,NA,NA,NA,NA,NA,0
8,3,"B6","JFK","LGB",-32,0,NA,NA,NA,NA,NA,0
9,4,"B6","JFK","LGB",-29,0,NA,NA,NA,NA,NA,0
10,5,"B6","JFK","LGB",-55,0,NA,NA,NA,NA,NA,0
11,6,"B6","JFK","LGB",-32,0,NA,NA,NA,NA,NA,0
12,7,"B6","JFK","LGB",-42,0,NA,NA,NA,NA,NA,0
13,1,"B6","JFK","LGB",0,0,NA,NA,NA,NA,NA,0
14,2,"B6","JFK","LGB",-11,0,NA,NA,NA,NA,NA,0
15,3,"B6","JFK","LGB",-1,0,NA,NA,NA,NA,NA,0
16,4,"B6","JFK","LGB",24,1,0,0,24,0,0,0
17,5,"B6","JFK","LGB",-24,0,NA,NA,NA,NA,NA,0
18,6,"B6","JFK","LGB",-29,0,NA,NA,NA,NA,NA,0
19,7,"B6","JFK","LGB",-22,0,NA,NA,NA,NA,NA,0
20,1,"B6","JFK","LGB",-35,0,NA,NA,NA,NA,NA,0
21,2,"B6","JFK","LGB",11,0,NA,NA,NA,NA,NA,0
22,3,"B6","JFK","LGB",20,1,0,0,20,0,0,0
23,4,"B6","JFK","LGB",11,0,NA,NA,NA,NA,NA,0
24,5,"B6","JFK","LGB",-17,0,NA,NA,NA,NA,NA,0
25,6,"B6","JFK","LGB",-27,0,NA,NA,NA,NA,NA,0
26,7,"B6","JFK","LGB",-7,0,NA,NA,NA,NA,NA,0
27,1,"B6","JFK","LGB",-26,0,NA,NA,NA,NA,NA,0
28,2,"B6","JFK","LGB",72,1,58,0,11,0,3,0
29,3,"B6","JFK","LGB",25,1,0,0,6,19,0,0
30,4,"B6","JFK","LGB",0,0,NA,NA,NA,NA,NA,0
1,3,"B6","CLT","JFK",3,0,NA,NA,NA,NA,NA,0
2,4,"B6","CLT","JFK",-17,0,NA,NA,NA,NA,NA,0
3,5,"B6","CLT","JFK",-11,0,NA,NA,NA,NA,NA,0
4,6,"B6","CLT","JFK",-22,0,NA,NA,NA,NA,NA,0
5,7,"B6","CLT","JFK",6,0,NA,NA,NA,NA,NA,0
6,1,"B6","CLT","JFK",-6,0,NA,NA,NA,NA,NA,0
7,2,"B6","CLT","JFK",-6,0,NA,NA,NA,NA,NA,0
8,3,"B6","CLT","JFK",-20,0,NA,NA,NA,NA,NA,0
9,4,"B6","CLT","JFK",-21,0,NA,NA,NA,NA,NA,0
10,5,"B6","CLT","JFK",-17,0,NA,NA,NA,NA,NA,0
11,6,"B6","CLT","JFK",-8,0,NA,NA,NA,NA,NA,0
12,7,"B6","CLT","JFK",-13,0,NA,NA,NA,NA,NA,0
13,1,"B6","CLT","JFK",-7,0,NA,NA,NA,NA,NA,0
14,2,"B6","CLT","JFK",10,0,NA,NA,NA,NA,NA,0
15,3,"B6","CLT","JFK",-12,0,NA,NA,NA,NA,NA,0
16,4,"B6","CLT","JFK",183,1,0,0,108,0,75,0
17,5,"B6","CLT","JFK",-13,0,NA,NA,NA,NA,NA,0
18,6,"B6","CLT","JFK",4,0,NA,NA,NA,NA,NA,0
19,7,"B6","CLT","JFK",-8,0,NA,NA,NA,NA,NA,0
20,1,"B6","CLT","JFK",-11,0,NA,NA,NA,NA,NA,0
21,2,"B6","CLT","JFK",43,1,5,0,1,0,37,0
22,3,"B6","CLT","JFK",-11,0,NA,NA,NA,NA,NA,0
23,4,"B6","CLT","JFK",113,1,0,0,55,0,58,0
24,5,"B6","CLT","JFK",-8,0,NA,NA,NA,NA,NA,0
25,6,"B6","CLT","JFK",0,0,NA,NA,NA,NA,NA,0
26,7,"B6","CLT","JFK",133,1,107,0,5,0,21,0
27,1,"B6","CLT","JFK",-20,0,NA,NA,NA,NA,NA,0
28,2,"B6","CLT","JFK",3,0,NA,NA,NA,NA,NA,0
29,3,"B6","CLT","JFK",-14,0,NA,NA,NA,NA,NA,0
30,4,"B6","CLT","JFK",-3,0,NA,NA,NA,NA,NA,0
1,3,"B6","JFK","CLT",3,0,NA,NA,NA,NA,NA,0
2,4,"B6","JFK","CLT",-32,0,NA,NA,NA,NA,NA,0
3,5,"B6","JFK","CLT",-21,0,NA,NA,NA,NA,NA,0
4,6,"B6","JFK","CLT",-29,0,NA,NA,NA,NA,NA,0
5,7,"B6","JFK","CLT",-8,0,NA,NA,NA,NA,NA,0
6,1,"B6","JFK","CLT",-5,0,NA,NA,NA,NA,NA,0
7,2,"B6","JFK","CLT",-14,0,NA,NA,NA,NA,NA,0
8,3,"B6","JFK","CLT",-17,0,NA,NA,NA,NA,NA,0
9,4,"B6","JFK","CLT",-22,0,NA,NA,NA,NA,NA,0
10,5,"B6","JFK","CLT",-23,0,NA,NA,NA,NA,NA,0
11,6,"B6","JFK","CLT",-19,0,NA,NA,NA,NA,NA,0
12,7,"B6","JFK","CLT",-34,0,NA,NA,NA,NA,NA,0
13,1,"B6","JFK","CLT",-8,0,NA,NA,NA,NA,NA,0
14,2,"B6","JFK","CLT",-23,0,NA,NA,NA,NA,NA,0
15,3,"B6","JFK","CLT",-25,0,NA,NA,NA,NA,NA,0
16,4,"B6","JFK","CLT",82,1,0,0,82,0,0,0
17,5,"B6","JFK","CLT",-2,0,NA,NA,NA,NA,NA,0
18,6,"B6","JFK","CLT",-5,0,NA,NA,NA,NA,NA,0
19,7,"B6","JFK","CLT",-7,0,NA,NA,NA,NA,NA,0
20,1,"B6","JFK","CLT",-24,0,NA,NA,NA,NA,NA,0
21,2,"B6","JFK","CLT",44,1,0,0,44,0,0,0
22,3,"B6","JFK","CLT",-17,0,NA,NA,NA,NA,NA,0
23,4,"B6","JFK","CLT",65,1,0,0,65,0,0,0
24,5,"B6","JFK","CLT",4,0,NA,NA,NA,NA,NA,0
25,6,"B6","JFK","CLT",-19,0,NA,NA,NA,NA,NA,0
26,7,"B6","JFK","CLT",140,1,140,0,0,0,0,0
27,1,"B6","JFK","CLT",-20,0,NA,NA,NA,NA,NA,0
28,2,"B6","JFK","CLT",-2,0,NA,NA,NA,NA,NA,0
29,3,"B6","JFK","CLT",7,0,NA,NA,NA,NA,NA,0
30,4,"B6","JFK","CLT",-5,0,NA,NA,NA,NA,NA,0
1,3,"B6","JFK","LAX",-35,0,NA,NA,NA,NA,NA,0
2,4,"B6","JFK","LAX",-48,0,NA,NA,NA,NA,NA,0
3,5,"B6","JFK","LAX",-42,0,NA,NA,NA,NA,NA,0
4,6,"B6","JFK","LAX",-45,0,NA,NA,NA,NA,NA,0
5,7,"B6","JFK","LAX",-34,0,NA,NA,NA,NA,NA,0
6,1,"B6","JFK","LAX",-39,0,NA,NA,NA,NA,NA,0
7,2,"B6","JFK","LAX",-31,0,NA,NA,NA,NA,NA,0
8,3,"B6","JFK","LAX",-37,0,NA,NA,NA,NA,NA,0
9,4,"B6","JFK","LAX",-35,0,NA,NA,NA,NA,NA,0
10,5,"B6","JFK","LAX",-13,0,NA,NA,NA,NA,NA,0
11,6,"B6","JFK","LAX",-48,0,NA,NA,NA,NA,NA,0
12,7,"B6","JFK","LAX",-45,0,NA,NA,NA,NA,NA,0
13,1,"B6","JFK","LAX",-25,0,NA,NA,NA,NA,NA,0
14,2,"B6","JFK","LAX",-12,0,NA,NA,NA,NA,NA,0
15,3,"B6","JFK","LAX",15,1,14,0,1,0,0,0
16,4,"B6","JFK","LAX",59,1,0,0,59,0,0,0
17,5,"B6","JFK","LAX",9,0,NA,NA,NA,NA,NA,0
18,6,"B6","JFK","LAX",-20,0,NA,NA,NA,NA,NA,0
19,7,"B6","JFK","LAX",-11,0,NA,NA,NA,NA,NA,0
20,1,"B6","JFK","LAX",-33,0,NA,NA,NA,NA,NA,0
21,2,"B6","JFK","LAX",32,1,0,0,32,0,0,0
22,3,"B6","JFK","LAX",-15,0,NA,NA,NA,NA,NA,0
23,4,"B6","JFK","LAX",1,0,NA,NA,NA,NA,NA,0
24,5,"B6","JFK","LAX",-25,0,NA,NA,NA,NA,NA,0
25,6,"B6","JFK","LAX",-20,0,NA,NA,NA,NA,NA,0
26,7,"B6","JFK","LAX",-31,0,NA,NA,NA,NA,NA,0
27,1,"B6","JFK","LAX",-26,0,NA,NA,NA,NA,NA,0
28,2,"B6","JFK","LAX",-12,0,NA,NA,NA,NA,NA,0
29,3,"B6","JFK","LAX",-25,0,NA,NA,NA,NA,NA,0
30,4,"B6","JFK","LAX",-10,0,NA,NA,NA,NA,NA,0
1,3,"B6","LAX","JFK",-14,0,NA,NA,NA,NA,NA,0
2,4,"B6","LAX","JFK",-2,0,NA,NA,NA,NA,NA,0
3,5,"B6","LAX","JFK",-17,0,NA,NA,NA,NA,NA,0
5,7,"B6","LAX","JFK",82,1,0,0,82,0,0,0
6,1,"B6","LAX","JFK",-22,0,NA,NA,NA,NA,NA,0
8,3,"B6","LAX","JFK",-1,0,NA,NA,NA,NA,NA,0
9,4,"B6","LAX","JFK",7,0,NA,NA,NA,NA,NA,0
10,5,"B6","LAX","JFK",-1,0,NA,NA,NA,NA,NA,0
12,7,"B6","LAX","JFK",-22,0,NA,NA,NA,NA,NA,0
13,1,"B6","LAX","JFK",-16,0,NA,NA,NA,NA,NA,0
15,3,"B6","LAX","JFK",-28,0,NA,NA,NA,NA,NA,0
16,4,"B6","LAX","JFK",132,1,0,0,113,0,19,0
17,5,"B6","LAX","JFK",-14,0,NA,NA,NA,NA,NA,0
19,7,"B6","LAX","JFK",-17,0,NA,NA,NA,NA,NA,0
20,1,"B6","LAX","JFK",-26,0,NA,NA,NA,NA,NA,0
22,3,"B6","LAX","JFK",-37,0,NA,NA,NA,NA,NA,0
23,4,"B6","LAX","JFK",63,1,0,0,63,0,0,0
24,5,"B6","LAX","JFK",-13,0,NA,NA,NA,NA,NA,0
26,7,"B6","LAX","JFK",-24,0,NA,NA,NA,NA,NA,0
27,1,"B6","LAX","JFK",-13,0,NA,NA,NA,NA,NA,0
29,3,"B6","LAX","JFK",17,1,16,0,1,0,0,0
30,4,"B6","LAX","JFK",-29,0,NA,NA,NA,NA,NA,0
1,3,"B6","JFK","TPA",20,1,11,0,0,0,9,0
2,4,"B6","JFK","TPA",-9,0,NA,NA,NA,NA,NA,0
3,5,"B6","JFK","TPA",59,1,59,0,0,0,0,0
4,6,"B6","JFK","TPA",-16,0,NA,NA,NA,NA,NA,0
5,7,"B6","JFK","TPA",26,1,16,0,4,0,6,0
6,1,"B6","JFK","TPA",21,1,0,0,21,0,0,0
7,2,"B6","JFK","TPA",20,1,20,0,0,0,0,0
8,3,"B6","JFK","TPA",23,1,19,0,0,0,4,0
9,4,"B6","JFK","TPA",7,0,NA,NA,NA,NA,NA,0
10,5,"B6","JFK","TPA",3,0,NA,NA,NA,NA,NA,0
11,6,"B6","JFK","TPA",52,1,28,0,0,0,24,0
12,7,"B6","JFK","TPA",-6,0,NA,NA,NA,NA,NA,0
13,1,"B6","JFK","TPA",-6,0,NA,NA,NA,NA,NA,0
14,2,"B6","JFK","TPA",-1,0,NA,NA,NA,NA,NA,0
