"DAY_OF_MONTH","CARRIER","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","ARR_DELAY","ARR_DEL15","CANCELLED","DIVERTED","FLIGHTS","FL_NUM","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","DIV_AIRPORT_LANDINGS"
21,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",24,1,0,0,1,603,12,0,0,0,12,0
21,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",-13,0,0,0,1,609,NA,NA,NA,NA,NA,0
21,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",-21,0,0,0,1,624,NA,NA,NA,NA,NA,0
21,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-8,0,0,0,1,649,NA,NA,NA,NA,NA,0
21,"AA",14100,1410002,34100,"PHL",14747,1474703,30559,"SEA",-14,0,0,0,1,729,NA,NA,NA,NA,NA,0
21,"AA",14747,1474703,30559,"SEA",14100,1410002,34100,"PHL",1,0,0,0,1,763,NA,NA,NA,NA,NA,0
24,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",73,1,0,0,1,521,0,0,7,0,66,0
24,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-18,0,0,0,1,544,NA,NA,NA,NA,NA,0
18,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",-4,0,0,0,1,1912,NA,NA,NA,NA,NA,0
19,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-8,0,0,0,1,413,NA,NA,NA,NA,NA,0
19,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-19,0,0,0,1,442,NA,NA,NA,NA,NA,0
19,"AA",11884,1188402,31884,"GEG",14107,1410702,30466,"PHX",-17,0,0,0,1,483,NA,NA,NA,NA,NA,0
19,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-3,0,0,0,1,521,NA,NA,NA,NA,NA,0
19,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",18,1,0,0,1,544,0,0,18,0,0,0
19,"AA",14107,1410702,30466,"PHX",11884,1188402,31884,"GEG",-16,0,0,0,1,580,NA,NA,NA,NA,NA,0
19,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-4,0,0,0,1,603,NA,NA,NA,NA,NA,0
19,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",-12,0,0,0,1,609,NA,NA,NA,NA,NA,0
19,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",-12,0,0,0,1,624,NA,NA,NA,NA,NA,0
19,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-7,0,0,0,1,649,NA,NA,NA,NA,NA,0
19,"AA",14100,1410002,34100,"PHL",14747,1474703,30559,"SEA",5,0,0,0,1,729,NA,NA,NA,NA,NA,0
19,"AA",14747,1474703,30559,"SEA",14100,1410002,34100,"PHL",-19,0,0,0,1,763,NA,NA,NA,NA,NA,0
19,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",-17,0,0,0,1,890,NA,NA,NA,NA,NA,0
23,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",-1,0,0,0,1,624,NA,NA,NA,NA,NA,0
23,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-5,0,0,0,1,649,NA,NA,NA,NA,NA,0
23,"AA",14100,1410002,34100,"PHL",14747,1474703,30559,"SEA",-24,0,0,0,1,729,NA,NA,NA,NA,NA,0
23,"AA",14747,1474703,30559,"SEA",14100,1410002,34100,"PHL",-14,0,0,0,1,763,NA,NA,NA,NA,NA,0
23,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",5,0,0,0,1,890,NA,NA,NA,NA,NA,0
23,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-12,0,0,0,1,413,NA,NA,NA,NA,NA,0
23,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-20,0,0,0,1,442,NA,NA,NA,NA,NA,0
23,"AA",11884,1188402,31884,"GEG",14107,1410702,30466,"PHX",-3,0,0,0,1,483,NA,NA,NA,NA,NA,0
23,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",4,0,0,0,1,521,NA,NA,NA,NA,NA,0
23,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",2,0,0,0,1,544,NA,NA,NA,NA,NA,0
23,"AA",14107,1410702,30466,"PHX",11884,1188402,31884,"GEG",-8,0,0,0,1,580,NA,NA,NA,NA,NA,0
23,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",22,1,0,0,1,603,0,0,7,0,15,0
23,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",-20,0,0,0,1,609,NA,NA,NA,NA,NA,0
25,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-1,0,0,0,1,413,NA,NA,NA,NA,NA,0
25,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-15,0,0,0,1,442,NA,NA,NA,NA,NA,0
25,"AA",11884,1188402,31884,"GEG",14107,1410702,30466,"PHX",-10,0,0,0,1,483,NA,NA,NA,NA,NA,0
25,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",31,1,0,0,1,521,0,0,0,0,31,0
25,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-10,0,0,0,1,544,NA,NA,NA,NA,NA,0
25,"AA",14107,1410702,30466,"PHX",11884,1188402,31884,"GEG",-19,0,0,0,1,580,NA,NA,NA,NA,NA,0
25,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-19,0,0,0,1,603,NA,NA,NA,NA,NA,0
25,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",111,1,0,0,1,609,111,0,0,0,0,0
25,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",-4,0,0,0,1,624,NA,NA,NA,NA,NA,0
25,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-15,0,0,0,1,649,NA,NA,NA,NA,NA,0
25,"AA",14100,1410002,34100,"PHL",14747,1474703,30559,"SEA",-37,0,0,0,1,729,NA,NA,NA,NA,NA,0
25,"AA",14747,1474703,30559,"SEA",14100,1410002,34100,"PHL",-5,0,0,0,1,763,NA,NA,NA,NA,NA,0
25,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",-18,0,0,0,1,890,NA,NA,NA,NA,NA,0
25,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",-33,0,0,0,1,1912,NA,NA,NA,NA,NA,0
27,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",11,0,0,0,1,1861,NA,NA,NA,NA,NA,0
27,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",-2,0,0,0,1,1900,NA,NA,NA,NA,NA,0
28,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-16,0,0,0,1,413,NA,NA,NA,NA,NA,0
24,"AA",14107,1410702,30466,"PHX",11884,1188402,31884,"GEG",60,1,0,0,1,580,60,0,0,0,0,0
24,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-11,0,0,0,1,603,NA,NA,NA,NA,NA,0
24,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",-37,0,0,0,1,609,NA,NA,NA,NA,NA,0
24,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",-13,0,0,0,1,624,NA,NA,NA,NA,NA,0
24,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-14,0,0,0,1,649,NA,NA,NA,NA,NA,0
24,"AA",14100,1410002,34100,"PHL",14747,1474703,30559,"SEA",-15,0,0,0,1,729,NA,NA,NA,NA,NA,0
24,"AA",14747,1474703,30559,"SEA",14100,1410002,34100,"PHL",19,1,0,0,1,763,0,0,19,0,0,0
24,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",-13,0,0,0,1,890,NA,NA,NA,NA,NA,0
24,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",-35,0,0,0,1,1912,NA,NA,NA,NA,NA,0
27,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-6,0,0,0,1,413,NA,NA,NA,NA,NA,0
27,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-15,0,0,0,1,442,NA,NA,NA,NA,NA,0
27,"AA",11884,1188402,31884,"GEG",14107,1410702,30466,"PHX",-7,0,0,0,1,471,NA,NA,NA,NA,NA,0
27,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",6,0,0,0,1,521,NA,NA,NA,NA,NA,0
27,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-14,0,0,0,1,568,NA,NA,NA,NA,NA,0
27,"AA",14107,1410702,30466,"PHX",11884,1188402,31884,"GEG",-16,0,0,0,1,580,NA,NA,NA,NA,NA,0
27,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-10,0,0,0,1,603,NA,NA,NA,NA,NA,0
27,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",-28,0,0,0,1,609,NA,NA,NA,NA,NA,0
27,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-13,0,0,0,1,614,NA,NA,NA,NA,NA,0
27,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",-5,0,0,0,1,624,NA,NA,NA,NA,NA,0
27,"AA",14100,1410002,34100,"PHL",14747,1474703,30559,"SEA",-38,0,0,0,1,729,NA,NA,NA,NA,NA,0
22,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-23,0,0,0,1,442,NA,NA,NA,NA,NA,0
22,"AA",11884,1188402,31884,"GEG",14107,1410702,30466,"PHX",32,1,0,0,1,483,32,0,0,0,0,0
22,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",17,1,0,0,1,521,0,0,17,0,0,0
22,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-16,0,0,0,1,544,NA,NA,NA,NA,NA,0
22,"AA",14107,1410702,30466,"PHX",11884,1188402,31884,"GEG",14,0,0,0,1,580,NA,NA,NA,NA,NA,0
22,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",46,1,0,0,1,603,19,0,25,0,2,0
22,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",-31,0,0,0,1,609,NA,NA,NA,NA,NA,0
22,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",16,1,0,0,1,624,0,0,16,0,0,0
22,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-38,0,0,0,1,649,NA,NA,NA,NA,NA,0
22,"AA",14100,1410002,34100,"PHL",14747,1474703,30559,"SEA",42,1,0,0,1,729,42,0,0,0,0,0
26,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-12,0,0,0,1,413,NA,NA,NA,NA,NA,0
26,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",0,0,0,0,1,442,NA,NA,NA,NA,NA,0
26,"AA",11884,1188402,31884,"GEG",14107,1410702,30466,"PHX",-24,0,0,0,1,483,NA,NA,NA,NA,NA,0
26,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-14,0,0,0,1,521,NA,NA,NA,NA,NA,0
26,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-11,0,0,0,1,544,NA,NA,NA,NA,NA,0
26,"AA",14107,1410702,30466,"PHX",11884,1188402,31884,"GEG",-27,0,0,0,1,580,NA,NA,NA,NA,NA,0
26,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-23,0,0,0,1,603,NA,NA,NA,NA,NA,0
26,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",93,1,0,0,1,609,88,0,0,0,5,0
26,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",-10,0,0,0,1,624,NA,NA,NA,NA,NA,0
26,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-10,0,0,0,1,649,NA,NA,NA,NA,NA,0
26,"AA",14100,1410002,34100,"PHL",14747,1474703,30559,"SEA",-19,0,0,0,1,729,NA,NA,NA,NA,NA,0
26,"AA",14747,1474703,30559,"SEA",14100,1410002,34100,"PHL",-26,0,0,0,1,763,NA,NA,NA,NA,NA,0
26,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",-8,0,0,0,1,890,NA,NA,NA,NA,NA,0
26,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",5,0,0,0,1,1912,NA,NA,NA,NA,NA,0
29,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",5,0,0,0,1,1912,NA,NA,NA,NA,NA,0
27,"AA",14747,1474703,30559,"SEA",14100,1410002,34100,"PHL",-15,0,0,0,1,763,NA,NA,NA,NA,NA,0
28,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",-7,0,0,0,1,1900,NA,NA,NA,NA,NA,0
29,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",23,1,0,0,1,413,0,0,23,0,0,0
29,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-12,0,0,0,1,442,NA,NA,NA,NA,NA,0
29,"AA",11884,1188402,31884,"GEG",14107,1410702,30466,"PHX",-22,0,0,0,1,483,NA,NA,NA,NA,NA,0
29,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",5,0,0,0,1,521,NA,NA,NA,NA,NA,0
29,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-11,0,0,0,1,544,NA,NA,NA,NA,NA,0
29,"AA",14107,1410702,30466,"PHX",11884,1188402,31884,"GEG",-6,0,0,0,1,580,NA,NA,NA,NA,NA,0
29,"AA",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",25,1,0,0,1,603,24,0,1,0,0,0
29,"AA",11057,1105703,31057,"CLT",14747,1474703,30559,"SEA",-22,0,0,0,1,609,NA,NA,NA,NA,NA,0
29,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",-1,0,0,0,1,624,NA,NA,NA,NA,NA,0
29,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-27,0,0,0,1,649,NA,NA,NA,NA,NA,0
29,"AA",14100,1410002,34100,"PHL",14747,1474703,30559,"SEA",-20,0,0,0,1,729,NA,NA,NA,NA,NA,0
29,"AA",14747,1474703,30559,"SEA",14100,1410002,34100,"PHL",-17,0,0,0,1,763,NA,NA,NA,NA,NA,0
29,"AA",14747,1474703,30559,"SEA",11057,1105703,31057,"CLT",-6,0,0,0,1,890,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",14262,1426204,34262,"PSP",-22,0,0,0,1,544,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",14262,1426204,34262,"PSP",-23,0,0,0,1,546,NA,NA,NA,NA,NA,0
6,"AS",14262,1426204,34262,"PSP",14747,1474703,30559,"SEA",-15,0,0,0,1,547,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",14262,1426204,34262,"PSP",-20,0,0,0,1,554,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",10800,1080003,32575,"BUR",-13,0,0,0,1,578,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",12889,1288903,32211,"LAS",-21,0,0,0,1,596,NA,NA,NA,NA,NA,0
6,"AS",12889,1288903,32211,"LAS",14747,1474703,30559,"SEA",-5,0,0,0,1,601,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",12889,1288903,32211,"LAS",-4,0,0,0,1,602,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",12889,1288903,32211,"LAS",-10,0,0,0,1,604,NA,NA,NA,NA,NA,0
6,"AS",12889,1288903,32211,"LAS",14747,1474703,30559,"SEA",-4,0,0,0,1,605,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",12889,1288903,32211,"LAS",-16,0,0,0,1,608,NA,NA,NA,NA,NA,0
6,"AS",12889,1288903,32211,"LAS",14747,1474703,30559,"SEA",-21,0,0,0,1,609,NA,NA,NA,NA,NA,0
6,"AS",12889,1288903,32211,"LAS",14747,1474703,30559,"SEA",-11,0,0,0,1,611,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",12889,1288903,32211,"LAS",-21,0,0,0,1,612,NA,NA,NA,NA,NA,0
6,"AS",12889,1288903,32211,"LAS",14747,1474703,30559,"SEA",-4,0,0,0,1,615,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",12889,1288903,32211,"LAS",5,0,0,0,1,616,NA,NA,NA,NA,NA,0
6,"AS",12889,1288903,32211,"LAS",14747,1474703,30559,"SEA",-19,0,0,0,1,617,NA,NA,NA,NA,NA,0
6,"AS",12889,1288903,32211,"LAS",14747,1474703,30559,"SEA",-11,0,0,0,1,619,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-20,0,0,0,1,622,NA,NA,NA,NA,NA,0
6,"AS",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-7,0,0,0,1,625,NA,NA,NA,NA,NA,0
6,"AS",10666,1066602,30666,"BLI",12889,1288903,32211,"LAS",-7,0,0,0,1,628,NA,NA,NA,NA,NA,0
6,"AS",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",4,0,0,0,1,631,NA,NA,NA,NA,NA,0
6,"AS",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-13,0,0,0,1,633,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-25,0,0,0,1,636,NA,NA,NA,NA,NA,0
6,"AS",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-14,0,0,0,1,637,NA,NA,NA,NA,NA,0
6,"AS",15376,1537602,30436,"TUS",14747,1474703,30559,"SEA",4,0,0,0,1,641,NA,NA,NA,NA,NA,0
6,"AS",14107,1410702,30466,"PHX",14747,1474703,30559,"SEA",-7,0,0,0,1,643,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-14,0,0,0,1,646,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",15376,1537602,30436,"TUS",-9,0,0,0,1,648,NA,NA,NA,NA,NA,0
6,"AS",12889,1288903,32211,"LAS",10666,1066602,30666,"BLI",-11,0,0,0,1,649,NA,NA,NA,NA,NA,0
6,"AS",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",-33,0,0,0,1,653,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-11,0,0,0,1,654,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-10,0,0,0,1,656,NA,NA,NA,NA,NA,0
6,"AS",14683,1468303,33214,"SAT",14747,1474703,30559,"SEA",-16,0,0,0,1,657,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-20,0,0,0,1,658,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",9,0,0,0,1,662,NA,NA,NA,NA,NA,0
6,"AS",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",0,0,0,0,1,667,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",11292,1129202,30325,"DEN",-13,0,0,0,1,668,NA,NA,NA,NA,NA,0
6,"AS",11292,1129202,30325,"DEN",14747,1474703,30559,"SEA",-4,0,0,0,1,669,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",10423,1042302,30423,"AUS",-19,0,0,0,1,670,NA,NA,NA,NA,NA,0
6,"AS",10423,1042302,30423,"AUS",14747,1474703,30559,"SEA",-4,0,0,0,1,671,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",11292,1129202,30325,"DEN",-12,0,0,0,1,674,NA,NA,NA,NA,NA,0
6,"AS",11292,1129202,30325,"DEN",14747,1474703,30559,"SEA",-14,0,0,0,1,677,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",11292,1129202,30325,"DEN",42,1,0,0,1,678,42,0,0,0,0,0
6,"AS",11292,1129202,30325,"DEN",14747,1474703,30559,"SEA",-4,0,0,0,1,679,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",11884,1188402,31884,"GEG",3,0,0,0,1,684,NA,NA,NA,NA,NA,0
6,"AS",11884,1188402,31884,"GEG",14747,1474703,30559,"SEA",-18,0,0,0,1,691,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",14683,1468303,33214,"SAT",-18,0,0,0,1,692,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",11884,1188402,31884,"GEG",-16,0,0,0,1,694,NA,NA,NA,NA,NA,0
6,"AS",11884,1188402,31884,"GEG",14747,1474703,30559,"SEA",-2,0,0,0,1,695,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",11884,1188402,31884,"GEG",7,0,0,0,1,698,NA,NA,NA,NA,NA,0
6,"AS",11884,1188402,31884,"GEG",14747,1474703,30559,"SEA",5,0,0,0,1,699,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",14869,1486903,34614,"SLC",-7,0,0,0,1,706,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",13495,1349503,33495,"MSY",-25,0,0,0,1,710,NA,NA,NA,NA,NA,0
6,"AS",13495,1349503,33495,"MSY",14747,1474703,30559,"SEA",4,0,0,0,1,711,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",12264,1226402,30852,"IAD",-13,0,0,0,1,728,NA,NA,NA,NA,NA,0
6,"AS",12264,1226402,30852,"IAD",14747,1474703,30559,"SEA",-44,0,0,0,1,729,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",12266,1226603,31453,"IAH",-11,0,0,0,1,730,NA,NA,NA,NA,NA,0
6,"AS",10299,1029904,30299,"ANC",14747,1474703,30559,"SEA",-8,0,0,0,1,730,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",10693,1069302,30693,"BNA",-12,0,0,0,1,734,NA,NA,NA,NA,NA,0
6,"AS",10693,1069302,30693,"BNA",14747,1474703,30559,"SEA",12,0,0,0,1,735,NA,NA,NA,NA,NA,0
6,"AS",10397,1039705,30397,"ATL",14747,1474703,30559,"SEA",-23,0,0,0,1,745,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",10397,1039705,30397,"ATL",-20,0,0,0,1,746,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",15016,1501603,31123,"STL",-18,0,0,0,1,748,NA,NA,NA,NA,NA,0
6,"AS",10397,1039705,30397,"ATL",14747,1474703,30559,"SEA",-7,0,0,0,1,749,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",10397,1039705,30397,"ATL",-27,0,0,0,1,750,NA,NA,NA,NA,NA,0
6,"AS",15016,1501603,31123,"STL",14747,1474703,30559,"SEA",-21,0,0,0,1,751,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",13198,1319801,33198,"MCI",-24,0,0,0,1,752,NA,NA,NA,NA,NA,0
6,"AS",14492,1449202,34492,"RDU",14747,1474703,30559,"SEA",10,0,0,0,1,753,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",14492,1449202,34492,"RDU",8,0,0,0,1,754,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",10299,1029904,30299,"ANC",14,0,0,0,1,755,NA,NA,NA,NA,NA,0
6,"AS",12266,1226603,31453,"IAH",14747,1474703,30559,"SEA",32,1,0,0,1,755,0,0,32,0,0,0
6,"AS",13198,1319801,33198,"MCI",14747,1474703,30559,"SEA",-16,0,0,0,1,759,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",10821,1082104,30852,"BWI",-8,0,0,0,1,766,NA,NA,NA,NA,NA,0
6,"AS",10821,1082104,30852,"BWI",14747,1474703,30559,"SEA",-3,0,0,0,1,767,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",15304,1530402,33195,"TPA",-16,0,0,0,1,770,NA,NA,NA,NA,NA,0
6,"AS",10140,1014003,30140,"ABQ",14747,1474703,30559,"SEA",-2,0,0,0,1,775,NA,NA,NA,NA,NA,0
6,"AS",15304,1530402,33195,"TPA",14747,1474703,30559,"SEA",-23,0,0,0,1,777,NA,NA,NA,NA,NA,0
6,"AS",13495,1349503,33495,"MSY",14747,1474703,30559,"SEA",-16,0,0,0,1,787,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",13495,1349503,33495,"MSY",-41,0,0,0,1,788,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",11433,1143302,31295,"DTW",-28,0,0,0,1,792,NA,NA,NA,NA,NA,0
6,"AS",11433,1143302,31295,"DTW",14747,1474703,30559,"SEA",-30,0,0,0,1,793,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",10140,1014003,30140,"ABQ",-27,0,0,0,1,794,NA,NA,NA,NA,NA,0
6,"AS",14893,1489302,33192,"SMF",14747,1474703,30559,"SEA",-18,0,0,0,1,800,NA,NA,NA,NA,NA,0
6,"AS",13830,1383002,33830,"OGG",10666,1066602,30666,"BLI",-40,0,0,0,1,808,NA,NA,NA,NA,NA,0
6,"AS",12982,1298202,32982,"LIH",14747,1474703,30559,"SEA",-29,0,0,0,1,816,NA,NA,NA,NA,NA,0
6,"AS",13830,1383002,33830,"OGG",14747,1474703,30559,"SEA",-6,0,0,0,1,820,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",14893,1489302,33192,"SMF",-17,0,0,0,1,823,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",13830,1383002,33830,"OGG",20,1,0,0,1,831,0,0,20,0,0,0
6,"AS",12982,1298202,32982,"LIH",14747,1474703,30559,"SEA",-15,0,0,0,1,832,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",12982,1298202,32982,"LIH",6,0,0,0,1,839,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",12758,1275803,32758,"KOA",7,0,0,0,1,843,NA,NA,NA,NA,NA,0
6,"AS",12758,1275803,32758,"KOA",14747,1474703,30559,"SEA",-35,0,0,0,1,850,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",12173,1217302,32134,"HNL",4,0,0,0,1,851,NA,NA,NA,NA,NA,0
6,"AS",12173,1217302,32134,"HNL",14747,1474703,30559,"SEA",-23,0,0,0,1,852,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",12173,1217302,32134,"HNL",21,1,0,0,1,853,5,0,5,0,11,0
6,"AS",12173,1217302,32134,"HNL",14747,1474703,30559,"SEA",-31,0,0,0,1,860,NA,NA,NA,NA,NA,0
6,"AS",14747,1474703,30559,"SEA",13830,1383002,33830,"OGG",3,0,0,0,1,861,NA,NA,NA,NA,NA,0
